,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143,144,145,146,147,148,149,150,151,152,153,154,155,156,157,158,159,160,161,162,163,164,165,166,167,168,169,170,171,172,173,174,175,176,177,178,179,180,181,182,183,184,185,186,187,188,189,190,191,192,193,194,195,196,197,198,199,200,201,202,203,204,205,206,207,208,209,210,211,212,213,214,215,216,217,218,219,220,221,222,223,224,225,226,227,228,229,230,231,232,233,234,235,236,237,238,239,240,241,242,243,244,245,246,247,248,249,250,251,252,253,254,255,256,257,258,259,260,261,262,263,264,265,266,267,268,269,270,271,272,273,274,275,276,277,278,279,280,281,282,283,284,285,286,287,288,289,290,291,292,293,294,295,296,297,298,299,300,301,302,303,304,305,306,307,308,309,310,311,312,313,314,315,316,317,318,319,320,321,322,323,324,325,326,327,328,329,330,331,332,333,334,335,336,337,338,339,340,341,342,343,344,345,346,347,348,349,350,351,352,353,354,355,356,357,358,359,360,361,362,363,364,365,366,367,368,369,370,371,372,373,374,375,376,377,378,379,380,381,382,383,384,385,386,387,388,389,390,391,392,393,394,395,396,397,398,399,400,401,402,403,404,405,406,407,408,409,410,411,412,413,414,415,416,417,418,419,420,421,422,423,424,425,426,427,428,429,430,431,432,433,434,435,436,437,438,439,440,441,442,443,444,445,446,447,448,449,450,451,452,453,454,455,456,457,458,459,460,461,462,463,464,465,466,467,468,469,470,471,472,473,474,475,476,477,478,479,480,481,482,483,484,485,486,487,488,489,490,491,492,493,494,495,496,497,498,499
0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1,1.6750414583365614e-08,5.014614842453802e-09,-7.706608343021458e-10,3.779773581536869e-08,2.983701073870385e-08,6.739207105310909e-08,6.616311964645601e-08,3.4944136766134546e-08,3.4386010963159646e-08,-2.9579930229623973e-08,-5.060284065580268e-09,1.5045008900464916e-09,3.006887819147815e-08,-3.998209887958414e-09,4.3422494850867084e-08,-9.972598797464218e-10,1.652063294090937e-09,-3.812531363682667e-09,-1.4199969319239777e-09,2.3096073340074892e-09,-2.72452483727559e-10,-9.736037877619944e-09,8.360241242440941e-08,3.3780598960706826e-09,5.691930153471817e-08,2.3565536910526504e-10,5.064539002896768e-08,6.02365742185129e-09,3.7101148457849026e-10,-3.124766048828173e-08,-6.9476125967956985e-09,-7.677635252846564e-10,-2.7746861771682126e-08,-4.024616591533294e-08,2.5499730894269146e-08,2.60222986900292e-10,4.650659189373345e-10,5.6514251578069425e-11,-1.2981515846567046e-10,-4.9452430698054704e-08,-2.0323733434531616e-08,-1.714424597069074e-09,-1.040177211148957e-07,2.8167430734448015e-10,3.58731605840158e-10,-3.555297395943015e-08,3.216894084102378e-08,1.862580214826192e-10,-1.595886190301248e-08,6.592277419429284e-10,5.628269008709842e-10,4.0469730853380284e-10,-6.354690261080118e-08,9.120237916885079e-08,-1.980326480029004e-10,5.33961706809071e-10,6.044701399834549e-10,1.8142721471047747e-08,4.236277297720735e-09,1.60911581254576e-08,2.604702031185922e-10,-6.244376759076569e-10,9.104635130135939e-09,-5.076489555575696e-11,2.3569920764601755e-10,5.577894660022796e-10,-3.935093648107618e-11,-2.14582448119788e-10,2.2955789914286225e-08,5.8966317658599804e-09,5.361831162932547e-08,1.52437335339608e-08,-6.3879088758449974e-09,1.880243278111532e-10,1.674106081553953e-09,-2.0807491595152695e-08,-1.3635781138603284e-08,2.6050696361740363e-10,1.5135865558976749e-10,-2.1380335310593993e-09,-5.530159556081815e-08,-2.7545739590274596e-08,1.5236414903352482e-10,4.248932044284472e-08,1.1098705362506526e-09,-8.211482742387554e-09,1.9091183217831317e-10,1.306402902208717e-08,-1.1429391329099026e-08,5.1688701845458e-10,1.1377439983458538e-10,-1.7771143421889995e-08,-3.0050118430592645e-08,7.981166073379226e-09,3.3183824919549748e-09,2.1108861806571956e-08,-1.2125387319496558e-08,1.6637076114566264e-10,7.83580788351908e-11,6.269605554992214e-10,6.563121173677676e-08,7.188591791570211e-11,7.955856584643457e-11,2.1235064337321387e-08,1.8536979467622586e-09,6.830841007780212e-08,-1.0731723136546038e-08,2.093282495713684e-09,5.028232932613673e-10,-5.858979692247315e-10,9.752029766729227e-08,6.018029814066547e-10,-2.0759793508608716e-11,-1.7264031892303516e-10,2.637394907921592e-09,2.3101428376868493e-08,1.7363863505457394e-10,1.7773149012841541e-09,-2.4785399522941635e-09,7.036458046551427e-09,-1.8483097866707748e-10,-6.227309731809848e-08,-2.167229960448599e-08,8.815305854223384e-10,3.237737634465189e-10,9.952643994586792e-10,5.22559904044011e-09,5.0752441876762455e-09,3.593467972282659e-10,-1.5610677124809037e-09,-1.0954295888678243e-10,3.687063088116881e-10,7.788381959810597e-10,3.695730038822944e-10,-6.16190253991339e-08,1.808204267882042e-10,6.620253410443034e-08,-8.113475662330326e-09,7.296882190896342e-09,-1.962437488322129e-09,8.031873753778357e-11,-1.0999243575830596e-08,-1.0406559470816977e-08,6.421519533228184e-09,-4.9419195488440934e-08,-1.8538571858095036e-10,1.1099342755705455e-08,-6.395658159606276e-10,-1.7242041475028937e-08,-1.765454769276181e-10,-5.392242857025208e-08,3.019112870892267e-10,-2.1052834183973027e-10,-1.4597995585338134e-09,2.0622534009308397e-10,-2.569293076638851e-10,5.710061062641106e-10,-1.0810465921296865e-07,-2.2860935885856522e-09,4.00598043347821e-08,6.192829002550951e-08,3.1917824345931724e-10,8.511569056948641e-09,-2.133323175109545e-10,6.588670563616506e-08,-2.2092895777550787e-09,2.7696623813297764e-08,5.020207102689015e-09,6.43861327496177e-08,-7.484287072479978e-12,-1.1583997971885447e-08,2.5759215087648613e-11,2.263704139581237e-09,2.411409098643099e-10,-2.6644468583881778e-08,-1.8865078358565334e-10,6.796340821187892e-09,-3.1604080476486e-10,-2.4094658181479337e-10,1.1840299274623075e-10,-1.5066939879092266e-08,1.0921842579073673e-09,-8.469826621862499e-10,6.931673174982085e-09,-1.1100072348748864e-09,-1.4596604751506061e-08,-2.7029760475969426e-08,8.444155770879989e-08,-3.2217913894089426e-08,1.6662311061003773e-10,-2.7013974591535383e-09,8.720077292592878e-09,-2.9656076743353225e-08,-1.0190295844490246e-09,-1.354667074894776e-09,2.752667179993587e-11,-1.2013367277291868e-09,-3.778324308040374e-09,1.2148145493509301e-08,-3.880931067616489e-09,2.177930190682377e-10,-1.8989105750281604e-08,2.141141863969183e-10,-1.8283101783187325e-09,-4.17805101237412e-11,3.145442018362112e-10,-2.306810025328115e-09,-4.356801597220988e-09,-4.414253229640441e-09,3.708459823878453e-08,-5.91861643147289e-11,-2.405829875118687e-09,-5.56751918398895e-09,6.51781886659101e-08,-2.67081534982759e-08,-7.553934421429968e-09,-2.248830530838251e-10,-2.350842345844013e-10,-9.700501063751577e-10,-7.741802558097733e-08,9.62203321338742e-08,1.356811630081503e-08,5.2506858441368165e-08,7.109273402180499e-08,-6.478785130009118e-10,1.6545682369542763e-08,-4.796980197993245e-09,-2.794574119728958e-09,5.976661237079359e-09,-4.2276925210187225e-09,5.896459208202621e-08,-1.9552876920321513e-08,-4.371772991718074e-09,4.2506740410466486e-10,-2.0393611052805252e-09,-2.524117460924282e-09,4.096890300815338e-08,-2.971963322247815e-09,-3.5541754771431328e-09,6.208427297459636e-09,-2.0463140237873845e-08,-2.4152969677906528e-09,-5.126388326623277e-08,-5.260368880844582e-09,3.2636849477242256e-08,6.534988055869066e-08,-4.6987072532068536e-08,-3.1364823522226126e-09,-5.678413252279814e-08,-1.7499744750920301e-09,-1.7300600461678155e-09,5.481427624056141e-08,-7.504237279606705e-10,1.4604066879963035e-10,-4.71426143684903e-09,-7.647332507256592e-09,-9.496220465628955e-10,2.5708534609130583e-09,-4.042044461754513e-09,-3.830114472707583e-09,6.95881299717239e-09,-3.0198993961469374e-09,-1.1878747920841937e-07,-1.3048084906847594e-08,9.864748931579157e-09,-1.7383248249522418e-09,7.755786739608931e-08,-1.2809604294592215e-09,-8.213847530290372e-09,-8.607334134286247e-08,5.173203243549517e-09,-2.2518858285821032e-09,-1.841121500013954e-08,-2.251206161506751e-08,-6.086509725165893e-08,-3.137947696175933e-09,5.214899874918033e-08,-5.327310695827866e-08,1.0301107790185891e-07,-8.932420609388371e-10,1.0979896949542619e-07,-1.9013254951777225e-08,-7.898242742566802e-08,-8.911369702306082e-09,2.0449388381789405e-08,-5.587123276461805e-10,4.50309818227927e-08,-8.941703103750285e-12,-3.1312675823835983e-10,-2.2838462285110336e-09,-7.6545197445832e-08,-6.257474781212312e-08,1.4219027274158194e-07,-8.94414836674154e-08,-3.0665986659077156e-09,-3.1874498184544856e-09,2.6529102235030783e-08,-2.7179278444132206e-10,-5.73814510197441e-11,-3.373136116915381e-09,5.824925424688088e-10,-1.8763151292133603e-09,-3.221647081511063e-09,-9.64944102880942e-10,-5.9180778240875465e-08,4.507456507190176e-09,1.1248427551813083e-08,-1.1647825610532944e-07,3.0755940732321394e-09,-5.3900750321608775e-08,-1.070784809801075e-09,-1.3138703802777648e-07,2.4128359335134864e-08,-3.621335240013241e-08,-8.238776253383315e-09,1.7759870347463255e-08,-6.259434685554454e-08,3.23228586946028e-09,4.599649268895273e-09,1.0873202539404971e-07,2.2968454113328566e-10,-5.1028696761235745e-08,-2.364809494945468e-10,0.0,7.229472351445678e-09,7.899787783907112e-08,-2.3386527169141474e-09,-8.626778695464234e-09,-2.669143409973361e-09,-1.706560569821678e-08,-9.955898102412847e-09,-9.718576900785224e-09,-7.26012399535203e-08,-2.2525113441348255e-09,-6.8060250611321375e-09,-3.117973399124786e-09,-8.521391237456703e-08,2.199560950893556e-08,-8.047702069207565e-11,-1.8785368272885873e-09,5.361594824189639e-08,-6.538874382308843e-09,5.376311131717355e-09,-1.4060004080664413e-08,-3.4354624345672144e-09,-2.5937299760069756e-09,-2.544279946947891e-09,-5.657876979848246e-09,-2.177512652811298e-08,-7.122546422906692e-08,-2.3122012527508345e-09,-1.5910628184175349e-09,-7.265840492181938e-08,-3.540373547123997e-08,4.985611705907247e-08,4.75401746892326e-08,-3.3187573687853828e-09,-1.7994353065365876e-08,3.459129805032374e-08,-4.3749259599948315e-09,-5.733456636242376e-08,-6.66600874645964e-09,1.1279509107595447e-08,5.8887968402767496e-08,-2.53263654855422e-11,1.6357211020051463e-08,8.414182068958021e-09,-1.790499114846172e-08,-1.1482828357398024e-08,1.8624620222123027e-07,-3.628602973739432e-09,7.893250304862331e-10,6.3888200866387616e-09,-6.301970463011226e-08,-1.4502815512326526e-07,-2.6055982296503072e-08,-1.0396106372754785e-07,-2.2121904568788304e-09,9.873163286186345e-11,2.848477711871348e-08,-2.939002478550719e-09,-2.1570005314060556e-09,-4.3884416947886045e-09,-1.8140358715425503e-09,-1.1124813955563836e-07,1.8859379300686914e-08,-1.6548566741497154e-07,2.1666076938060607e-07,7.983448938471678e-09,-1.2578684744308822e-09,-3.4037322619017303e-09,2.527881315245176e-08,-1.4324982516112466e-11,6.298493394928935e-11,7.953114655249734e-09,-8.788059456790906e-08,-4.250018678689685e-09,-4.978631525959049e-09,-9.290254666083807e-09,-4.448648305158367e-10,-8.739878079748085e-13,-1.5271848434688158e-11,-6.4413510802661505e-09,-1.9904482469367602e-11,-1.8040350698531834e-11,-2.758415619820003e-09,-1.1400393401812562e-07,2.7183328371604575e-11,5.529628720030383e-08,-2.064844872539003e-09,-1.4447325663007498e-09,1.2582167319850062e-08,-5.9164667043342996e-09,2.1462479129519395e-08,7.978596995532748e-08,5.902733789072433e-09,2.9616651115372094e-09,-1.913623694162549e-12,8.479494234778557e-12,-1.714120936864997e-11,1.8592217573301275e-08,1.832064613115917e-08,2.7138631448537837e-08,1.0774292888272159e-08,5.129821953171281e-10,1.0687754736287794e-08,-1.0226550963466408e-09,-5.1605985480339666e-12,3.2195967250305553e-08,3.466020570654716e-11,4.727328888932923e-09,7.562343701802913e-09,-4.3870189418915545e-11,-8.972094055789265e-12,7.3262046585700085e-09,1.0214384137484047e-11,2.875313319143647e-13,6.828641341253564e-10,-8.198813540413159e-10,3.6579748548513235e-13,4.2368716821636497e-13,-9.192424653510974e-10,9.956706859523554e-11,-6.0545801700751e-13,-9.473857850547708e-10,-1.2835270882060982e-09,-1.4303274946812997e-10,7.643716724057923e-12,-9.067048067129648e-11,-1.536388213698022e-10,-2.150209704420798e-10,-6.055875920100675e-11,7.813574745491259e-12,-1.214994643213178e-10,8.987315865845511e-11,-1.9126635097518512e-11,-1.1791148011336193e-10,-3.728284584281026e-10,-4.6870543913287825e-11,-7.78568908521746e-11,-8.782985926870437e-11,-2.0253366721778857e-11,-2.0080665560363646e-10,-1.7191873398092693e-11,-1.7155757728960675e-10,2.692134254980594e-12,-5.286214961542435e-11,-2.844647742176694e-11,-2.7968174883652066e-11,-4.9972148515673495e-11,-2.5252195252355985e-10,-1.9895976040952334e-10,-1.6252919752613874e-11,-1.520624213345635e-11,-2.4319590118185216e-11,-2.1598202299122447e-11,-7.834756435099746e-12,-2.311657562666757e-11,-2.595301255849466e-10,-1.0777729810061884e-10,-1.9272266345035937e-11,-2.8064119472952723e-11,-6.462693900058296e-12,-3.625999410935164e-10,-1.718472392507921e-10,-5.730477986100662e-12,-5.861749674670274e-11,-1.3942036867185143e-11,1.0228404532145284e-10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
